TrackingNum,Vendor Name,District,Route,AssignedCourier,MasterCity,MasterPostalCode,LatestEventStatus,SignatureRequired,Weight(Lbs),Length(ft),Width(ft),Height(ft),Volume(ft),Head-Contractor,Director
ABC7622789190,Mercury Logistics,M03,YOR40-L0J,Tony Montana,KLEINBURG,L0J 1C0,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Rocky Balboa,Luke Skywalker
ABC7622789228,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 0L3,Assigned to Delivery Load,FALSE,2.2487124,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7622789314,Mercury Logistics,M08,KIT04-N2R,Sherlock Holmes,KITCHENER,N2R 0E9,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Dorothy Gale,Princess Leia
ABC7622789667,Mercury Logistics,M02,DUR912-L1H,Norman Bates,OSHAWA,L1H 8P1,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7722781430,Mercury Logistics,M05,SIM946-L0L,Tom Sawyer,PHELPSTON,L0L 2K0,Assigned to Delivery Load,FALSE,0.3,0,0,0,0.006519,Darth Vader,Luke Skywalker
ABC7722782357,Mercury Logistics,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,1.54,0,0,0,0.00408,Bugs Bunny,Luke Skywalker
ABC7722785933,Mercury Logistics,M05,NEW11-L0G,Spectre,MOUNT ALBERT,L0G 1M0,Assigned to Delivery Load,FALSE,0.2,0,0,0,0.002538,Darth Vader,Luke Skywalker
ABC7722786414,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0H6,Assigned to Delivery Load,FALSE,2.3589434,1,1,0,0.084501,Peter Pan,Princess Leia
ABC7722789028,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 2N7,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7722789311,Mercury Logistics,M08,KIT11-N2K,Sherlock Holmes,WATERLOO,N2K 2A2,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Dorothy Gale,Princess Leia
ABC7722789320,Mercury Logistics,M02,NEW11-L4P,Spectre,KESWICK,L4P 3N6,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC7722789469,Mercury Logistics,M01,SCA10-M1G,Charles Foster Kane,SCARBOROUGH,M1G 2C1,Assigned to Delivery Load,FALSE,1.8518808,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7722789625,Mercury Logistics,M09,GEO10-L7G,Mary Poppins,GEORGETOWN,L7G 4K3,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Peter Pan,Princess Leia
ABC7822782016,Mercury Logistics,M03,DUR916-L1E,Jon Snow,COURTICE,L1E 1Y2,Assigned to Delivery Load,FALSE,0.4,0,0,0,0.006987,Vito Corleone,Luke Skywalker
ABC7822785947,Mercury Logistics,M05,SIM941-L0L,1933 King Kong,EGBERT,L0L 1N0,Assigned to Delivery Load,FALSE,1.26,0,0,0,0.013111,Darth Vader,Luke Skywalker
ABC7822786021,Mercury Logistics,M03,SIM953-L4M,1933 King Kong,BARRIE,L4M 3R8,Assigned to Delivery Load,FALSE,0.28,0,0,0,0.005882,Darth Vader,Luke Skywalker
ABC7822786986,Mercury Logistics,M01,TOR64-M6H,Fred Flintstone,TORONTO,M6H 3Z1,Assigned to Delivery Load,FALSE,1.3007258,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7822788974,Mercury Logistics,M08,KIT11-N2H,Sherlock Holmes,KITCHENER,N2H 1S8,Assigned to Delivery Load,FALSE,10.6262684,2,0,2,0.643043,Dorothy Gale,Princess Leia
ABC7822788987,Mercury Logistics,M01,TOR10-M2P,Tony Soprano,NORTH YORK,M2P 2A2,Assigned to Delivery Load,FALSE,0.5732012,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7922781332,Mercury Logistics,M05,NEW11-L0G,Spectre,QUEENSVILLE,L0G 1R0,Assigned to Delivery Load,FALSE,0.49,0,0,0,0.003948,Darth Vader,Luke Skywalker
ABC7922781337,Mercury Logistics,M07,HAM05-L8E,Monsters Inc.,STONEY CREEK,L8E 5X8,Assigned to Delivery Load,FALSE,1.15,0,0,0,0.011303,Han Solo,Princess Leia
ABC7922781367,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 1H9,Assigned to Delivery Load,FALSE,0.56,1,0,0,0.010948,Vito Corleone,Luke Skywalker
ABC7922785824,Mercury Logistics,M07,HAM05-L8E,Monsters Inc.,STONEY CREEK,L8E 4X6,Assigned to Delivery Load,FALSE,0.64,0,0,0,0.007071,Han Solo,Princess Leia
ABC7922785858,Mercury Logistics,M02,DUR912-L1L,Norman Bates,OSHAWA,L1L 0K4,Assigned to Delivery Load,FALSE,1.67,0,0,0,0.008976,Vito Corleone,Luke Skywalker
ABC7922786029,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 1K4,Assigned to Delivery Load,FALSE,1.07,0,0,0,0.007506,Peter Pan,Princess Leia
ABC7922787541,Mercury Logistics,M01,TOR06-M2N,Tony Soprano,NORTH YORK,M2N 1S6,Assigned to Delivery Load,FALSE,0.7054784,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7922787876,Mercury Logistics,M01,TOR27-M4E,Charles Foster Kane,TORONTO,M4E 3B1,Assigned to Delivery Load,FALSE,1.763696,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7922788276,Mercury Logistics,M01,TOR25-M4C,Charles Foster Kane,TORONTO,M4C 2E2,Assigned to Delivery Load,FALSE,1.9400656,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC7922789092,Mercury Logistics,M08,GUE04-N1G,Willy Wonka,GUELPH,N1G 4R8,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Homer Simpson,Princess Leia
ABC7922789137,Mercury Logistics,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 0C2,Assigned to Delivery Load,FALSE,3,0,0,0,0.000035,James Bond,Luke Skywalker
ABC7922789317,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 0V4,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7922789585,Mercury Logistics,M10,NIA15-L0S,Katniss Everdeen,FONTHILL,L0S 1E6,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Mickey Mouse,Princess Leia
ABC8022781330,Mercury Logistics,M04,SIM943-L9Z,Tom Sawyer,WASAGA BEACH,L9Z 1J6,Assigned to Delivery Load,FALSE,0.56,0,0,0,0.004738,Darth Vader,Luke Skywalker
ABC8022786215,Mercury Logistics,M03,YOR40-L0J,Tony Montana,KLEINBURG,L0J 1C0,Assigned to Delivery Load,FALSE,0.37,0,0,0,0.008548,Rocky Balboa,Luke Skywalker
ABC8022789057,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 5B3,Assigned to Delivery Load,FALSE,4,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC8022789093,Mercury Logistics,M08,KIT04-N2G,Sherlock Holmes,KITCHENER,N2G 1K2,Assigned to Delivery Load,FALSE,4,0,0,0,0.000035,Dorothy Gale,Princess Leia
ABC8022789374,Mercury Logistics,M08,CAM06-N3H,Willy Wonka,CAMBRIDGE,N3H 5G1,Assigned to Delivery Load,FALSE,3,0,0,0,0.000035,Homer Simpson,Princess Leia
ABC8022789658,Mercury Logistics,M04,SIM943-L9Z,Tom Sawyer,WASAGA BEACH,L9Z 1J5,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC7122789221,Mercury Logistics,M08,KIT04-N2P,Sherlock Holmes,KITCHENER,N2P 2W8,Assigned to Delivery Load,FALSE,4,0,0,0,0.000035,Dorothy Gale,Princess Leia
ABC7222789613,Mercury Logistics,M10,NIA15-L0S,Katniss Everdeen,FONTHILL,L0S 1E2,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Mickey Mouse,Princess Leia
ABC7322786261,Mercury Logistics,M08,GUE04-N1G,Willy Wonka,GUELPH,N1G 3K5,Assigned to Delivery Load,FALSE,5.95,1,1,1,0.282517,Homer Simpson,Princess Leia
ABC7422789280,Mercury Logistics,M03,YOR20-L4A,Tony Montana,STOUFFVILLE,L4A 1W9,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Rocky Balboa,Luke Skywalker
ABC7522789017,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 1A3,Assigned to Delivery Load,FALSE,3,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7522789599,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 7V9,Assigned to Delivery Load,FALSE,5,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7522789606,Mercury Logistics,M05,SIM949-L0L,Tom Sawyer,ORO MEDONTE,L0L 2L0,Assigned to Delivery Load,FALSE,5,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC7822789165,Mercury Logistics,M10,NIA10-L0S,Katniss Everdeen,NIAGARA ON THE LAKE,L0S 1J0,Assigned to Delivery Load,FALSE,2,0,0,0,0.000035,Mickey Mouse,Princess Leia
ABC7822789379,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 5B3,Assigned to Delivery Load,FALSE,5,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7922789276,Mercury Logistics,M02,DUR908-L1M,John McClane,WHITBY,L1M 2C8,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7922789527,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 8C7,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7922789645,Mercury Logistics,M05,SIM941-L0G,1933 King Kong,BEETON,L0G 1A0,Assigned to Delivery Load,FALSE,3,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC8022789213,Mercury Logistics,M02,NEW11-L4P,Spectre,KESWICK,L4P 4G9,Assigned to Delivery Load,FALSE,5,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC7122785195,Mercury Logistics,M04,SIM947-L4R,Tom Sawyer,MIDLAND,L4R 5H4,Assigned to Delivery Load,FALSE,2.43,0,0,0,0.008264,Darth Vader,Luke Skywalker
ABC7122788384,Mercury Logistics,M03,DUR920-L9L,Atticus Finch,PORT PERRY,L9L 1S8,Assigned to Delivery Load,FALSE,1.29,0,0,0,0.008264,Vito Corleone,Luke Skywalker
ABC7122791752,Mercury Logistics,M08,MIL01-L9T,Mary Poppins,MILTON,L9T 5G7,Assigned to Delivery Load,FALSE,1,0,0,0,0.000035,Peter Pan,Princess Leia
ABC7222789172,Mercury Logistics,M02,DUR908-L1M,John McClane,WHITBY,L1M 2C8,Assigned to Delivery Load,FALSE,3,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7222791541,Mercury Logistics,M02,NEW23-L3Y,Spectre,NEWMARKET,L3Y 0E1,Assigned to Delivery Load,FALSE,0.9,0,0,0,0.008264,Darth Vader,Luke Skywalker
ABC7322786209,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 0L6,Assigned to Delivery Load,FALSE,2.16,0,0,0,0.002913,Rocky Balboa,Luke Skywalker
ABC7322787416,Mercury Logistics,M01,TOR16-M3B,Tony Soprano,TORONTO,M3B 3K8,Assigned to Delivery Load,FALSE,1.543234,1,1,1,0.621407,Rocky Balboa,Luke Skywalker
ABC7422781348,Mercury Logistics,M05,SIM947-L0L,Tom Sawyer,HILLSDALE,L0L 1V0,Assigned to Delivery Load,FALSE,0.13,0,0,0,0.006959,Darth Vader,Luke Skywalker
ABC7422786185,Mercury Logistics,M01,TOR32-M4J,Charles Foster Kane,TORONTO,M4J 1H1,Assigned to Delivery Load,FALSE,1.64,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7422786228,Mercury Logistics,M08,KIT04-N2A,Sherlock Holmes,KITCHENER,N2A 0E9,Assigned to Delivery Load,FALSE,33.55,1,1,1,0.282517,Dorothy Gale,Princess Leia
ABC7422791638,Mercury Logistics,M01,TOR25-M4C,Charles Foster Kane,TORONTO,M4C 4P4,Assigned to Delivery Load,FALSE,2.1,0,0,0,0.025427,Rocky Balboa,Luke Skywalker
ABC7522783365,Mercury Logistics,M01,TOR25-M4C,Charles Foster Kane,TORONTO,M4C 4J1,Assigned to Delivery Load,FALSE,2.63,1,0,0,0.105944,Rocky Balboa,Luke Skywalker
ABC7522785498,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0G6,Assigned to Delivery Load,FALSE,1.35,0,0,0,0.008264,Peter Pan,Princess Leia
ABC7522787358,Mercury Logistics,M03,DUR920-L9L,Atticus Finch,PRINCE ALBERT,L9L 1C2,Assigned to Delivery Load,FALSE,1.05,0,0,0,0.008264,Vito Corleone,Luke Skywalker
ABC7622787351,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 1H3,Assigned to Delivery Load,FALSE,1.9,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7622788932,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4J6,Assigned to Delivery Load,FALSE,0.45,0,0,0,0.002913,Rocky Balboa,Luke Skywalker
ABC7722785456,Mercury Logistics,M01,TOR71-M6P,Fred Flintstone,TORONTO,M6P 1Y8,Assigned to Delivery Load,FALSE,0.9,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7722786271,Mercury Logistics,M08,GUE02-N1E,Willy Wonka,GUELPH,N1E 7J1,Assigned to Delivery Load,FALSE,1.75,0,0,0,0.008264,Homer Simpson,Princess Leia
ABC7722788916,Mercury Logistics,M08,KIT08-N2T,Sherlock Holmes,WATERLOO,N2T 1G9,Assigned to Delivery Load,FALSE,3.21,0,0,0,0.008264,Dorothy Gale,Princess Leia
ABC7722788934,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4J6,Assigned to Delivery Load,FALSE,0.45,0,0,0,0.002913,Rocky Balboa,Luke Skywalker
ABC7822783152,Mercury Logistics,M01,TOR30-M4K,Charles Foster Kane,EAST YORK,M4K 3W9,Assigned to Delivery Load,FALSE,1.6,0,0,0,0.025427,Rocky Balboa,Luke Skywalker
ABC7822789010,Mercury Logistics,M08,GUE02-N1E,Willy Wonka,GUELPH,N1E 7B7,Assigned to Delivery Load,FALSE,0.79,0,0,0,0.008264,Homer Simpson,Princess Leia
ABC7922785446,Mercury Logistics,M03,YOR20-L4A,Tony Montana,STOUFFVILLE,L4A 3H4,Assigned to Delivery Load,FALSE,2.43,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7922786241,Mercury Logistics,M08,NIA05-L2R,Katniss Everdeen,ST CATHARINES,L2R 6P9,Assigned to Delivery Load,FALSE,0.6,0,0,0,0.008264,Mickey Mouse,Princess Leia
ABC8022719587,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 2S9,Assigned to Delivery Load,FALSE,17.05,1,1,1,0.282517,Rocky Balboa,Luke Skywalker
ABC8022787628,Mercury Logistics,M01,YOR25-L4E,Tony Montana,RICHMOND HILL,L4E 1G8,Assigned to Delivery Load,FALSE,2.5794054,1,1,0,0.084501,Rocky Balboa,Luke Skywalker
ABC8022788672,Mercury Logistics,M01,TOR27-M4E,Charles Foster Kane,TORONTO,M4E 3B2,Assigned to Delivery Load,FALSE,1.65,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC8022791013,Mercury Logistics,M08,NIA05-L2S,Katniss Everdeen,ST CATHARINES,L2S 2M6,Assigned to Delivery Load,FALSE,1.55,0,0,0,0.002913,Mickey Mouse,Princess Leia
ABC8022791608,Mercury Logistics,M03,NEW19-L7B,Spectre,KING CITY,L7B 0M3,Assigned to Delivery Load,FALSE,0.78,0,0,0,0.008264,Darth Vader,Luke Skywalker
NFL7222786522,Mars Logistics,M01,TOR64-M6R,Fred Flintstone,TORONTO,M6R 2J6,Assigned to Delivery Load,FALSE,4.5856096,1,1,0,0.092593,Rocky Balboa,Luke Skywalker
NFL7322786859,Mars Logistics,M07,OAK06-L6K,Jay Gatsby,OAKVILLE,L6K 3G9,Assigned to Delivery Load,FALSE,11.243562,1,1,1,0.825232,Peter Pan,Princess Leia
NFL8022786862,Mars Logistics,M07,HAM18-L8S,Monsters Inc.,HAMILTON,L8S 1P7,Assigned to Delivery Load,FALSE,22.597355,1,1,1,0.825232,Han Solo,Princess Leia
ABC7122781920,Mercury Logistics,M03,SIM959-L4N,1933 King Kong,BARRIE,L4N 6G3,Assigned to Delivery Load,FALSE,1.71,1,0,0,0.029534,Darth Vader,Luke Skywalker
ABC7122785886,Mercury Logistics,M03,SIM959-L4N,1933 King Kong,BARRIE,L4N 1M1,Assigned to Delivery Load,FALSE,0.15,0,0,0,0.00489,Darth Vader,Luke Skywalker
ABC7222786285,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 1X4,Assigned to Delivery Load,FALSE,1.95,0,0,0,0.008264,Peter Pan,Princess Leia
ABC7222787313,Mercury Logistics,M04,SIM947-L4R,Tom Sawyer,MIDLAND,L4R 0E4,Assigned to Delivery Load,FALSE,0.94,0,0,0,0.008264,Darth Vader,Luke Skywalker
ABC7222790503,Mercury Logistics,M07,BRA301-L6P,Buffy Summers,BRAMPTON,L6P 0N1,Assigned to Delivery Load,TRUE,21.0982134,2,1,2,3.110967,Indiana Jones,Princess Leia
ABC7322783172,Mercury Logistics,M02,NEW23-L3Y,Spectre,NEWMARKET,L3Y 5Z7,Assigned to Delivery Load,FALSE,1.88,0,0,0,0.008264,Darth Vader,Luke Skywalker
ABC7322785916,Mercury Logistics,M10,NIA10-L0S,Katniss Everdeen,NIAGARA ON THE LAKE,L0S 1J0,Assigned to Delivery Load,FALSE,0.28,0,0,0,0.00489,Mickey Mouse,Princess Leia
ABC7422786264,Mercury Logistics,M05,RNF50-K7S,Hercule Poirot,ARNPRIOR,K7S 3E9,Assigned to Delivery Load,FALSE,1.1,0,0,0,0.008264,Bugs Bunny,Luke Skywalker
ABC7422788570,Mercury Logistics,M08,GUE04-N1G,Willy Wonka,GUELPH,N1G 4L9,Assigned to Delivery Load,FALSE,1.45,1,0,0,0.016951,Homer Simpson,Princess Leia
ABC7422790679,Mercury Logistics,M01,TOR71-M6P,Fred Flintstone,TORONTO,M6P 2E2,Assigned to Delivery Load,FALSE,2.4,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7522786217,Mercury Logistics,M08,KIT11-N2K,Sherlock Holmes,WATERLOO,N2K 4B4,Assigned to Delivery Load,FALSE,3.65,1,0,0,0.016951,Dorothy Gale,Princess Leia
ABC7522789066,Mercury Logistics,M02,DUR916-L1C,Jon Snow,BOWMANVILLE,L1C 0G2,Assigned to Delivery Load,FALSE,6.834322,3,0,1,1.444921,Vito Corleone,Luke Skywalker
ABC7522790953,Mercury Logistics,M07,MIS328-L4W,Captain America,MISSISSAUGA,L4W 4B5,Assigned to Delivery Load,FALSE,2.4030358,1,1,1,0.621407,Indiana Jones,Princess Leia
ABC7622783770,Mercury Logistics,M08,GUE02-N1E,Willy Wonka,GUELPH,N1E 0P7,Assigned to Delivery Load,FALSE,5.62,0,0,0,0.025427,Homer Simpson,Princess Leia
ABC7622785364,Mercury Logistics,M01,TOR83-M5A,Fred Flintstone,TORONTO,M5A 4H1,Assigned to Delivery Load,FALSE,0.55,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7622789336,Mercury Logistics,M07,BUR09-L7R,Forrest Gump,BURLINGTON,L7R 1B8,Assigned to Delivery Load,TRUE,7.2311536,1,1,1,0.559945,Peter Pan,Princess Leia
ABC7622789377,Mercury Logistics,M01,TOR83-M5B,Fred Flintstone,TORONTO,M5B 0B9,Assigned to Delivery Load,FALSE,1.7,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7722785343,Mercury Logistics,M01,TOR71-M6P,Fred Flintstone,TORONTO,M6P 1T5,Assigned to Delivery Load,FALSE,2.4,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC7722787723,Mercury Logistics,M04,SIM946-L9M,Tom Sawyer,PENETANGUISHENE,L9M 1G1,Assigned to Delivery Load,FALSE,1.61,0,0,0,0.008264,Darth Vader,Luke Skywalker
ABC7722787937,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 1K5,Assigned to Delivery Load,FALSE,1.25,0,0,0,0.002913,Vito Corleone,Luke Skywalker
ABC7722788664,Mercury Logistics,M01,TOR30-M4G,Charles Foster Kane,EAST YORK,M4G 1G1,Assigned to Delivery Load,FALSE,11.684486,2,1,1,1.98234,Rocky Balboa,Luke Skywalker
ABC7722791011,Mercury Logistics,M01,TOR89-M5V,Fred Flintstone,TORONTO,M5V 3S1,Assigned to Delivery Load,FALSE,6.9665992,3,0,2,0.916585,Rocky Balboa,Luke Skywalker
ABC7722791682,Mercury Logistics,M08,KIT04-N2A,Sherlock Holmes,KITCHENER,N2A 0J8,Assigned to Delivery Load,FALSE,0.75,1,0,0,0.016951,Dorothy Gale,Princess Leia
ABC7822786206,Mercury Logistics,M03,DUR916-L1B,Jon Snow,NEWCASTLE,L1B 1J3,Assigned to Delivery Load,FALSE,0.89,0,0,0,0.002913,Vito Corleone,Luke Skywalker
ABC7822787447,Mercury Logistics,M08,KIT04-N2E,Sherlock Holmes,KITCHENER,N2E 4H2,Assigned to Delivery Load,FALSE,1.49,0,0,0,0.002913,Dorothy Gale,Princess Leia
ABC7822789420,Mercury Logistics,M08,CAM06-N3H,Willy Wonka,CAMBRIDGE,N3H 3E4,Assigned to Delivery Load,FALSE,2.8219136,1,1,1,0.621407,Homer Simpson,Princess Leia
ABC7822789425,Mercury Logistics,M07,OAK06-L6K,Jay Gatsby,OAKVILLE,L6K 0H9,Assigned to Delivery Load,FALSE,2.0062042,1,1,1,0.257368,Peter Pan,Princess Leia
ABC7922786044,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0Y7,Assigned to Delivery Load,FALSE,1.26,0,0,0,0.007146,Peter Pan,Princess Leia
ABC7922786169,Mercury Logistics,M07,HAM14-L9H,Monsters Inc.,DUNDAS,L9H 6L8,Assigned to Delivery Load,FALSE,3.97,0,0,0,0.008264,Han Solo,Princess Leia
ABC7922787298,Mercury Logistics,M01,TOR25-M4C,Charles Foster Kane,TORONTO,M4C 5L5,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.008264,Rocky Balboa,Luke Skywalker
ABC8022786231,Mercury Logistics,M02,NEW14-L4G,Spectre,AURORA,L4G 4Z8,Assigned to Delivery Load,FALSE,1.15,0,0,0,0.002913,Darth Vader,Luke Skywalker
ABC8022787187,Mercury Logistics,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 2P5,Assigned to Delivery Load,FALSE,0.59,0,0,0,0.008264,Bugs Bunny,Luke Skywalker
ABC8022790428,Mercury Logistics,M07,BUR09-L7N,Forrest Gump,BURLINGTON,L7N 2Y2,Assigned to Delivery Load,FALSE,2.6014516,1,1,1,0.621407,Peter Pan,Princess Leia
ABC8022791179,Mercury Logistics,M08,ORO699-L8B,Forrest Gump,WATERDOWN,L8B 0S6,Assigned to Delivery Load,FALSE,1.9180194,1,1,1,0.257368,Peter Pan,Princess Leia
NFL7122791334,Mars Logistics,M01,TOR85-M5T,Fred Flintstone,TORONTO,M5T 1W4,Assigned to Delivery Load,FALSE,39.68316,1,1,1,1.271412,Rocky Balboa,Luke Skywalker
NFL7422789925,Mars Logistics,M01,YOR13-L3T,Tony Montana,THORNHILL,L3T 4V5,Assigned to Delivery Load,FALSE,28.66006,1,1,1,0.770255,Rocky Balboa,Luke Skywalker
NFL7722786835,Mars Logistics,M08,KIT08-N2T,Sherlock Holmes,WATERLOO,N2T 2Z5,Assigned to Delivery Load,FALSE,8.046863,1,1,1,0.825232,Dorothy Gale,Princess Leia
NFL7922786806,Mars Logistics,M01,TOR30-M4K,Charles Foster Kane,TORONTO,M4K 0A5,Assigned to Delivery Load,FALSE,11.794717,1,1,1,0.825232,Rocky Balboa,Luke Skywalker
NFL7922786833,Mars Logistics,M07,HAM10-L9B,Marty McFly,HAMILTON,L9B 2E5,Assigned to Delivery Load,FALSE,20.392735,1,1,1,0.825232,Han Solo,Princess Leia
NFL7922787309,Mars Logistics,M03,NEW19-L7B,Spectre,KING CITY,L7B 1H3,Assigned to Delivery Load,FALSE,14.881185,1,1,1,0.825232,Darth Vader,Luke Skywalker
NFL7922787926,Mars Logistics,M01,SCA05-M1X,Tony Montana,TORONTO,M1X 2B3,Assigned to Delivery Load,FALSE,22.156431,1,1,1,0.825232,Rocky Balboa,Luke Skywalker
NFL7922789926,Mars Logistics,M01,SCA30-M1W,Tony Montana,TORONTO,M1W 2H4,Assigned to Delivery Load,FALSE,26.45544,1,1,1,0.770255,Rocky Balboa,Luke Skywalker
NFL8022788036,Mars Logistics,M03,NEW19-L7B,Spectre,KING CITY,L7B 1K4,Assigned to Delivery Load,FALSE,12.345872,1,1,1,0.825232,Darth Vader,Luke Skywalker
ABC7122790504,Mercury Logistics,M07,BRA301-L6P,Buffy Summers,BRAMPTON,L6P 0N1,Assigned to Delivery Load,TRUE,1.6314188,1,1,1,0.621407,Indiana Jones,Princess Leia
ABC7222788726,Mercury Logistics,M08,GUE02-N1H,Willy Wonka,GUELPH,N1H 6J2,Assigned to Delivery Load,TRUE,1.984158,1,0,1,0.248416,Homer Simpson,Princess Leia
ABC7222791182,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 4B4,Assigned to Delivery Load,FALSE,1.543234,1,1,1,0.257368,Rocky Balboa,Luke Skywalker
ABC7222791717,Mercury Logistics,M03,NEW21-L3Z,Spectre,BRADFORD,L3Z 0C2,Assigned to Delivery Load,FALSE,11,0,0,0,0.000035,Darth Vader,Luke Skywalker
ABC7322785148,Mercury Logistics,M09,NIA15-L3B,Katniss Everdeen,WELLAND,L3B 2K3,Assigned to Delivery Load,FALSE,3.88,1,1,0,0.123983,Mickey Mouse,Princess Leia
ABC7322789342,Mercury Logistics,M07,MIS316-L5R,Rooster Cogburn,MISSISSAUGA,L5R 2C6,Assigned to Delivery Load,FALSE,3.9021774,1,1,1,0.559945,Indiana Jones,Princess Leia
ABC7422790965,Mercury Logistics,M07,HAM09-L9G,Marty McFly,ANCASTER,L9G 0G4,Assigned to Delivery Load,FALSE,6.9665992,3,0,1,1.437462,Han Solo,Princess Leia
ABC7522791433,Mercury Logistics,M05,SMT122-K7H,Spongebob Squarepants,PERTH,K7H 3A8,Assigned to Delivery Load,FALSE,7,0,0,0,0.000035,Bugs Bunny,Luke Skywalker
ABC7622789281,Mercury Logistics,M02,DUR908-L1N,John McClane,WHITBY,L1N 6H9,Assigned to Delivery Load,FALSE,1.6755112,1,1,1,0.257368,Vito Corleone,Luke Skywalker
ABC7622791376,Mercury Logistics,M02,DUR912-L1G,Norman Bates,OSHAWA,L1G 7Y4,Assigned to Delivery Load,FALSE,10,0,0,0,0.000035,Vito Corleone,Luke Skywalker
ABC7722785823,Mercury Logistics,M03,SIM953-L4M,1933 King Kong,BARRIE,L4M 4H8,Assigned to Delivery Load,FALSE,0.45,0,0,0,0.008879,Darth Vader,Luke Skywalker
